SECURITY DETAIL VIEW (EQUITY)
Žemaitijos pienas (ZMP1L)
Period: 2008-05-19 - 2008-11-19
Currency: LTL
Marketplace: VSE
Name: ZMP1L
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-08-05;0,00;0,48;0,00;0,00;0,48;0,48;0,00%;0,42;0,49;0;0;0,00;
2008-08-06;0,00;0,48;0,00;0,00;0,48;0,48;0,00%;0,44;0,48;0;0;0,00;
2008-08-07;0,45;0,45;0,45;0,45;0,48;0,45;-6,06%;0,43;0,47;1;1000;448,91;
2008-08-08;0,00;0,45;0,00;0,00;0,45;0,45;0,00%;0,43;0,48;0;0;0,00;
2008-08-11;0,00;0,45;0,00;0,00;0,45;0,45;0,00%;0,45;0,48;0;0;0,00;
2008-08-12;0,46;0,45;0,46;0,45;0,45;0,46;3,23%;0,45;0,46;3;2020;929,25;
2008-08-13;0,47;0,47;0,48;0,47;0,46;0,48;3,13%;0,47;0,48;4;5730;2703,10;
2008-08-14;0,00;0,48;0,00;0,00;0,48;0,48;0,00%;0,46;0,48;0;0;0,00;
2008-08-15;0,00;0,48;0,00;0,00;0,48;0,48;0,00%;0,00;0,00;0;0;0,00;
2008-08-18;0,46;0,46;0,46;0,45;0,48;0,45;-6,06%;0,45;0,46;11;10340;4725,73;
2008-08-19;0,46;0,46;0,47;0,46;0,45;0,46;3,23%;0,46;0,47;17;19221;8911,20;
2008-08-20;0,46;0,46;0,46;0,46;0,46;0,46;0,00%;0,45;0,46;7;12524;5803,52;
2008-08-21;0,46;0,47;0,48;0,46;0,46;0,46;0,00%;0,46;0,46;25;35394;16454,88;
2008-08-22;0,46;0,46;0,46;0,46;0,46;0,46;0,00%;0,46;0,46;15;19197;8851,14;
2008-08-25;0,46;0,46;0,46;0,46;0,46;0,46;0,00%;0,46;0,46;1;1600;741,43;
2008-08-26;0,46;0,46;0,46;0,45;0,46;0,46;-1,25%;0,45;0,46;7;8600;3947,52;
2008-08-27;0,46;0,46;0,46;0,46;0,46;0,46;0,63%;0,46;0,46;4;3890;1781,51;
2008-08-28;0,46;0,46;0,46;0,46;0,46;0,46;-0,63%;0,45;0,46;2;5024;2298,98;
2008-08-29;0,00;0,46;0,00;0,00;0,46;0,46;0,00%;0,45;0,47;0;0;0,00;
2008-09-01;0,45;0,45;0,46;0,45;0,46;0,46;0,00%;0,46;0,46;2;270;122,10;
2008-09-02;0,46;0,46;0,47;0,46;0,46;0,46;0,00%;0,46;0,47;6;6690;3103,37;
2008-09-03;0,46;0,46;0,46;0,46;0,46;0,46;0,00%;0,45;0,46;1;100;45,76;
2008-09-04;0,46;0,46;0,46;0,46;0,46;0,46;0,00%;0,45;0,46;3;1018;465,84;
2008-09-05;0,45;0,45;0,46;0,45;0,46;0,46;0,00%;0,45;0,46;2;2780;1256,20;
2008-09-08;0,46;0,46;0,47;0,46;0,46;0,47;1,90%;0,46;0,47;11;10299;4759,88;
