SECURITY DETAIL VIEW (EQUITY)
Vilniaus baldai (VBL1L)
Period: 2008-05-19 - 2008-11-19
Currency: LTL
Marketplace: VSE
Name: VBL1L
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-10-22;0,00;4,04;0,00;0,00;4,04;4,04;0,00%;0,00;4,63;0;0;0,00;
2008-10-23;0,00;4,04;0,00;0,00;4,04;4,04;0,00%;0,00;4,63;0;0;0,00;
2008-10-24;0,00;4,04;0,00;0,00;4,04;4,04;0,00%;0,00;4,05;0;0;0,00;
2008-10-27;0,00;4,04;0,00;0,00;4,04;4,04;0,00%;0,00;4,05;0;0;0,00;
2008-10-28;3,72;3,72;3,72;3,72;4,04;3,72;-7,89%;0,00;3,72;2;100;372,16;
2008-10-29;0,00;3,72;0,00;0,00;3,72;3,72;0,00%;3,17;3,72;0;0;0,00;
2008-10-30;0,00;3,72;0,00;0,00;3,72;3,72;0,00%;3,19;3,48;0;0;0,00;
2008-10-31;0,00;3,72;0,00;0,00;3,72;3,72;0,00%;0,00;3,62;0;0;0,00;
2008-11-03;0,00;3,72;0,00;0,00;3,72;3,72;0,00%;0,00;0,00;0;0;0,00;
2008-11-04;0,00;3,72;0,00;0,00;3,72;3,72;0,00%;0,00;3,72;0;0;0,00;
2008-11-05;0,00;3,72;0,00;0,00;3,72;3,72;0,00%;0,00;3,72;0;0;0,00;
2008-11-06;0,00;3,72;0,00;0,00;3,72;3,72;0,00%;0,00;3,62;0;0;0,00;
2008-11-07;0,00;3,72;0,00;0,00;3,72;3,72;0,00%;0,00;3,62;0;0;0,00;
2008-11-10;0,00;3,72;0,00;0,00;3,72;3,72;0,00%;0,00;3,62;0;0;0,00;
2008-11-11;0,00;3,72;0,00;0,00;3,72;3,72;0,00%;0,00;3,62;0;0;0,00;
2008-11-12;0,00;3,72;0,00;0,00;3,72;3,72;0,00%;0,00;3,59;0;0;0,00;
2008-11-13;0,00;3,72;0,00;0,00;3,72;3,72;0,00%;0,00;3,59;0;0;0,00;
2008-11-14;0,00;3,72;0,00;0,00;3,72;3,72;0,00%;0,00;3,59;0;0;0,00;
2008-11-17;0,00;3,72;0,00;0,00;3,72;3,72;0,00%;0,00;3,59;0;0;0,00;
2008-11-18;0,00;3,72;0,00;0,00;3,72;3,72;0,00%;0,00;3,48;0;0;0,00;
2008-11-19;0,00;3,72;0,00;0,00;3,72;3,72;0,00%;0,00;3,48;0;0;0,00;
