SECURITY DETAIL VIEW (EQUITY)
Alita (ALT1L)
Period: 2008-05-19 - 2008-11-19
Currency: LTL
Marketplace: VSE
Name: ALT1L
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-10-14;0,35;0,34;0,35;0,34;0,34;0,35;1,69%;0,32;0,35;17;22350;7757,76;
2008-10-15;0,33;0,34;0,34;0,33;0,35;0,33;-4,17%;0,30;0,33;9;9194;3068,23;
2008-10-16;0,33;0,33;0,33;0,33;0,33;0,33;0,00%;0,29;0,33;2;2050;682,78;
2008-10-17;0,00;0,33;0,00;0,00;0,33;0,33;0,00%;0,30;0,33;0;0;0,00;
2008-10-20;0,33;0,29;0,36;0,29;0,33;0,33;0,00%;0,32;0,33;5;2350;773,72;
2008-10-21;0,33;0,33;0,33;0,32;0,33;0,33;0,00%;0,32;0,33;5;7371;2452,11;
2008-10-22;0,30;0,33;0,33;0,28;0,33;0,29;-13,04%;0,29;0,33;7;3375;1000,56;
2008-10-23;0,32;0,32;0,32;0,32;0,29;0,32;12,00%;0,29;0,32;1;5;1,62;
2008-10-24;0,32;0,32;0,32;0,32;0,32;0,32;0,00%;0,30;0,32;1;100;32,44;
2008-10-27;0,00;0,32;0,00;0,00;0,32;0,32;0,00%;0,28;0,32;0;0;0,00;
2008-10-28;0,00;0,32;0,00;0,00;0,32;0,32;0,00%;0,28;0,32;0;0;0,00;
2008-10-29;0,32;0,32;0,32;0,32;0,32;0,32;-2,68%;0,28;0,32;3;1600;508,86;
2008-10-30;0,29;0,29;0,29;0,29;0,32;0,29;-8,26%;0,28;0,29;2;200;58,21;
2008-10-31;0,29;0,29;0,29;0,28;0,29;0,28;-2,00%;0,28;0,29;6;4900;1409,87;
2008-11-03;0,00;0,28;0,00;0,00;0,28;0,28;0,00%;0,00;0,00;0;0;0,00;
2008-11-04;0,26;0,26;0,26;0,26;0,28;0,26;-8,16%;0,26;0,30;2;1985;517,41;
2008-11-05;0,24;0,26;0,26;0,22;0,26;0,26;0,00%;0,23;0,26;21;11965;2891,01;
2008-11-06;0,26;0,26;0,26;0,26;0,26;0,26;0,00%;0,24;0,28;2;2900;755,91;
2008-11-07;0,29;0,29;0,29;0,29;0,26;0,29;11,11%;0,23;0,28;1;1000;289,62;
2008-11-10;0,00;0,29;0,00;0,00;0,29;0,29;0,00%;0,25;0,31;0;0;0,00;
2008-11-11;0,00;0,29;0,00;0,00;0,29;0,29;0,00%;0,25;0,30;0;0;0,00;
2008-11-12;0,00;0,29;0,00;0,00;0,29;0,29;0,00%;0,00;0,30;0;0;0,00;
2008-11-13;0,00;0,29;0,00;0,00;0,29;0,29;0,00%;0,26;0,30;0;0;0,00;
2008-11-14;0,00;0,29;0,00;0,00;0,29;0,29;0,00%;0,26;0,29;0;0;0,00;
2008-11-17;0,00;0,29;0,00;0,00;0,29;0,29;0,00%;0,26;0,29;0;0;0,00;
2008-11-18;0,28;0,27;0,30;0,26;0,29;0,30;5,00%;0,00;0,30;3;716;202,71;
2008-11-19;0,00;0,30;0,00;0,00;0,30;0,30;0,00%;0,26;0,30;0;0;0,00;
