SECURITY DETAIL VIEW (EQUITY)
Rīgas kuģu būvētava (RKB1R)
Period: 2008-05-19 - 2008-11-19
Currency: LVL
Marketplace: RSE
Name: RKB1R
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-09-29;0,53;0,54;0,54;0,53;0,57;0,53;-7,50%;0,53;0,54;7;7200;3847,45;
2008-09-30;0,51;0,51;0,51;0,50;0,53;0,51;-2,70%;0,50;0,53;7;5754;2933,62;
2008-10-01;0,53;0,53;0,53;0,53;0,51;0,53;2,78%;0,51;0,53;1;3000;1579,39;
2008-10-02;0,53;0,53;0,53;0,53;0,53;0,53;0,00%;0,51;0,53;1;2000;1052,93;
2008-10-03;0,51;0,51;0,53;0,51;0,53;0,53;0,00%;0,51;0,53;4;2960;1516,35;
2008-10-06;0,00;0,53;0,00;0,00;0,53;0,53;0,00%;0,50;0,51;0;0;0,00;
2008-10-07;0,51;0,51;0,51;0,51;0,53;0,51;-2,70%;0,51;0,53;4;5850;2996,57;
2008-10-08;0,50;0,53;0,53;0,50;0,51;0,50;-2,78%;0,47;0,50;8;9960;5017,33;
2008-10-09;0,50;0,50;0,50;0,50;0,50;0,50;0,00%;0,48;0,50;2;395;196,71;
2008-10-10;0,47;0,48;0,48;0,47;0,50;0,47;-5,71%;0,47;0,48;5;1550;732,07;
2008-10-13;0,48;0,48;0,48;0,48;0,47;0,48;3,03%;0,47;0,48;1;1000;483,78;
2008-10-14;0,50;0,50;0,50;0,50;0,48;0,50;2,94%;0,50;0,53;6;13210;6578,65;
2008-10-15;0,51;0,51;0,51;0,51;0,50;0,51;2,86%;0,50;0,51;2;13;6,66;
2008-10-16;0,50;0,50;0,50;0,50;0,51;0,50;-2,78%;0,50;0,51;3;2000;996,01;
2008-10-17;0,51;0,51;0,51;0,51;0,50;0,51;2,86%;0,50;0,51;1;5;2,56;
2008-10-20;0,00;0,51;0,00;0,00;0,51;0,51;0,00%;0,50;0,51;0;0;0,00;
2008-10-21;0,52;0,51;0,54;0,51;0,51;0,53;2,78%;0,53;0,54;13;8245;4262,61;
2008-10-22;0,00;0,53;0,00;0,00;0,53;0,53;0,00%;0,51;0,53;0;0;0,00;
2008-10-23;0,51;0,51;0,53;0,51;0,53;0,53;0,00%;0,50;0,53;3;205;105,08;
2008-10-24;0,00;0,53;0,00;0,00;0,53;0,53;0,00%;0,50;0,51;0;0;0,00;
2008-10-27;0,50;0,51;0,51;0,50;0,53;0,50;-5,41%;0,48;0,50;6;6910;3454,02;
2008-10-28;0,48;0,48;0,48;0,48;0,50;0,48;-2,86%;0,48;0,50;3;993;480,39;
2008-10-29;0,50;0,50;0,50;0,50;0,48;0,50;2,94%;0,50;0,51;2;3031;1509,45;
2008-10-30;0,52;0,51;0,54;0,51;0,50;0,51;2,86%;0,51;0,53;9;12660;6528,56;
2008-10-31;0,52;0,51;0,53;0,51;0,51;0,53;2,78%;0,51;0,53;6;6323;3278,84;
2008-11-03;0,00;0,53;0,00;0,00;0,53;0,53;0,00%;0,51;0,53;0;0;0,00;
2008-11-04;0,51;0,51;0,51;0,51;0,53;0,51;-2,70%;0,51;0,53;2;2800;1434,25;
2008-11-05;0,00;0,51;0,00;0,00;0,51;0,51;0,00%;0,51;0,53;0;0;0,00;
2008-11-06;0,51;0,51;0,53;0,51;0,51;0,53;2,78%;0,51;0,53;3;105;53,86;
2008-11-07;0,00;0,53;0,00;0,00;0,53;0,53;0,00%;0,51;0,53;0;0;0,00;
2008-11-10;0,00;0,53;0,00;0,00;0,53;0,53;0,00%;0,50;0,51;0;0;0,00;
2008-11-11;0,00;0,53;0,00;0,00;0,53;0,53;0,00%;0,50;0,51;0;0;0,00;
2008-11-12;0,50;0,50;0,50;0,50;0,53;0,50;-5,41%;0,50;0,51;1;1009;502,49;
2008-11-13;0,00;0,50;0,00;0,00;0,50;0,50;0,00%;0,50;0,51;0;0;0,00;
2008-11-14;0,00;0,50;0,00;0,00;0,50;0,50;0,00%;0,50;0,51;0;0;0,00;
2008-11-17;0,00;0,50;0,00;0,00;0,50;0,50;0,00%;0,00;0,00;0;0;0,00;
2008-11-18;0,00;0,50;0,00;0,00;0,50;0,50;0,00%;0,00;0,00;0;0;0,00;
2008-11-19;0,00;0,50;0,00;0,00;0,50;0,50;0,00%;0,50;0,51;0;0;0,00;
