SECURITY DETAIL VIEW (EQUITY)
Latvijas tilti (LTT1R)
Period: 2008-05-19 - 2008-11-19
Currency: LVL
Marketplace: RSE
Name: LTT1R
Date;Average Price;Open Price;High Price;Low Price;Last close Price;Last Price;Price Change(%);Best bid;Best ask;Deals;No of shares;Turnover
2008-09-08;0,00;9,95;0,00;0,00;9,95;9,95;0,00%;8,11;9,66;0;0;0,00;
2008-09-09;0,00;9,95;0,00;0,00;9,95;9,95;0,00%;8,11;9,96;0;0;0,00;
2008-09-10;0,00;9,95;0,00;0,00;9,95;9,95;0,00%;8,25;9,66;0;0;0,00;
2008-09-11;0,00;9,95;0,00;0,00;9,95;9,95;0,00%;8,11;9,73;0;0;0,00;
2008-09-12;0,00;9,95;0,00;0,00;9,95;9,95;0,00%;8,11;9,73;0;0;0,00;
2008-09-15;0,00;9,95;0,00;0,00;9,95;9,95;0,00%;8,11;9,80;0;0;0,00;
2008-09-16;0,00;9,95;0,00;0,00;9,95;9,95;0,00%;8,11;9,80;0;0;0,00;
2008-09-17;0,00;9,95;0,00;0,00;9,95;9,95;0,00%;8,11;9,80;0;0;0,00;
2008-09-18;0,00;9,95;0,00;0,00;9,95;9,95;0,00%;0,00;9,25;0;0;0,00;
2008-09-19;0,00;9,95;0,00;0,00;9,95;9,95;0,00%;0,00;9,80;0;0;0,00;
2008-09-22;0,00;9,95;0,00;0,00;9,95;9,95;0,00%;7,87;9,66;0;0;0,00;
2008-09-23;8,09;7,98;8,54;7,97;9,95;8,54;-14,16%;7,97;8,54;4;255;2063,38;
2008-09-24;0,00;8,54;0,00;0,00;8,54;8,54;0,00%;7,97;8,54;0;0;0,00;
2008-09-25;0,00;8,54;0,00;0,00;8,54;8,54;0,00%;7,97;8,39;0;0;0,00;
2008-09-26;0,00;8,54;0,00;0,00;8,54;8,54;0,00%;7,97;8,54;0;0;0,00;
2008-09-29;0,00;8,54;0,00;0,00;8,54;8,54;0,00%;7,97;9,23;0;0;0,00;
2008-09-30;7,97;7,97;7,97;7,97;8,54;7,97;-6,67%;7,27;9,23;1;15;119,52;
2008-10-01;0,00;7,97;0,00;0,00;7,97;7,97;0,00%;7,84;8,54;0;0;0,00;
2008-10-02;0,00;7,97;0,00;0,00;7,97;7,97;0,00%;7,83;8,82;0;0;0,00;
2008-10-03;0,00;7,97;0,00;0,00;7,97;7,97;0,00%;7,20;8,54;0;0;0,00;
2008-10-06;0,00;7,97;0,00;0,00;7,97;7,97;0,00%;7,11;8,52;0;0;0,00;
2008-10-07;7,11;7,11;7,11;7,11;7,97;7,11;-10,71%;6,83;8,52;2;25;177,86;
2008-10-08;0,00;7,11;0,00;0,00;7,11;7,11;0,00%;6,05;7,11;0;0;0,00;
2008-10-09;7,11;7,11;7,11;7,11;7,11;7,11;0,00%;6,60;7,24;1;5;35,57;
2008-10-10;0,00;7,11;0,00;0,00;7,11;7,11;0,00%;6,06;7,11;0;0;0,00;
2008-10-13;0,00;7,11;0,00;0,00;7,11;7,11;0,00%;6,05;7,11;0;0;0,00;
2008-10-14;0,00;7,11;0,00;0,00;7,11;7,11;0,00%;6,27;7,11;0;0;0,00;
2008-10-15;6,42;6,39;6,46;6,39;7,11;6,46;-9,20%;6,46;7,10;2;20;128,49;
2008-10-16;0,00;6,46;0,00;0,00;6,46;6,46;0,00%;5,69;7,10;0;0;0,00;
2008-10-17;0,00;6,46;0,00;0,00;6,46;6,46;0,00%;5,69;7,10;0;0;0,00;
2008-10-20;0,00;6,46;0,00;0,00;6,46;6,46;0,00%;5,78;7,11;0;0;0,00;
2008-10-21;0,00;6,46;0,00;0,00;6,46;6,46;0,00%;5,85;7,11;0;0;0,00;
2008-10-22;0,00;6,46;0,00;0,00;6,46;6,46;0,00%;5,69;7,23;0;0;0,00;
2008-10-23;0,00;6,46;0,00;0,00;6,46;6,46;0,00%;5,69;7,14;0;0;0,00;
2008-10-24;5,54;5,69;5,69;5,49;6,46;5,55;-14,10%;5,55;5,90;6;90;498,57;
2008-10-27;0,00;5,55;0,00;0,00;5,55;5,55;0,00%;4,78;6,22;0;0;0,00;
2008-10-28;0,00;5,55;0,00;0,00;5,55;5,55;0,00%;4,77;5,89;0;0;0,00;
2008-10-29;0,00;5,55;0,00;0,00;5,55;5,55;0,00%;4,74;6,26;0;0;0,00;
2008-10-30;4,77;4,78;4,78;4,77;5,55;4,77;-14,10%;0,00;4,80;3;200;954,04;
2008-10-31;0,00;4,77;0,00;0,00;4,77;4,77;0,00%;4,72;4,81;0;0;0,00;
2008-11-03;0,00;4,77;0,00;0,00;4,77;4,77;0,00%;4,20;4,77;0;0;0,00;
2008-11-04;0,00;4,77;0,00;0,00;4,77;4,77;0,00%;4,21;4,80;0;0;0,00;
2008-11-05;4,71;4,68;4,82;4,68;4,77;4,70;-1,49%;4,14;4,70;15;285;1343,09;
2008-11-06;4,71;4,71;4,71;4,70;4,70;4,70;0,00%;4,70;4,77;2;190;894,29;
2008-11-07;4,80;4,78;4,84;4,78;4,70;4,84;3,03%;4,80;4,84;5;30;144,14;
2008-11-10;4,78;4,78;4,80;4,78;4,84;4,80;-0,88%;4,80;5,55;3;66;315,76;
2008-11-11;0,00;4,80;0,00;0,00;4,80;4,80;0,00%;4,78;5,48;0;0;0,00;
2008-11-12;0,00;4,80;0,00;0,00;4,80;4,80;0,00%;4,78;5,41;0;0;0,00;
2008-11-13;0,00;4,80;0,00;0,00;4,80;4,80;0,00%;4,78;5,51;0;0;0,00;
2008-11-14;0,00;4,80;0,00;0,00;4,80;4,80;0,00%;4,78;5,51;0;0;0,00;
2008-11-17;0,00;4,80;0,00;0,00;4,80;4,80;0,00%;0,00;0,00;0;0;0,00;
2008-11-18;0,00;4,80;0,00;0,00;4,80;4,80;0,00%;0,00;0,00;0;0;0,00;
2008-11-19;4,78;4,78;4,78;4,78;4,80;4,78;-0,30%;4,30;5,51;1;10;47,81;
